Relevance Score,Audience Overlap,Affinity,ID,Title,Platform,Duration,URL,Upload Date,Creator ID,Creator Name,Views,Engagements,V1,E1,ER1,V2,E2,ER2,V3,E3,ER3,V7,E7,ER7,V30,E30,ER30,Comments,Likes,Tweets,Facebook Loves,Facebook Hahas,Facebook Wows,Facebook Sads,Facebook Angrys,YouTube Category,Shorts Format
6.142524897427567,0.03903079004550859,157.37639156844094,ytv_SQvWIY8EYuo,اخد الصدمة😭#ليسا_روزي_جيسو_جيني #بتس_نامجون_جين_يونقي_جيهوب_جيمين_تاي_جونغكوك_ارميز #blackpink #bts,youtube,47,https://www.youtube.com/watch?v=SQvWIY8EYuo,2025-10-26T12:54:28+00:00,6VG7rFcBT03eKfLm01,𝗝𝗲𝗼𝗻 𝙇𝙖𝙢𝙖𐙚⋆,9030274.0,190103,27094,1336,2.325900077819824,198810,5710,1.488100051879882,843070,25277,1.638399958610534,4326440,93927,1.2922999858856201,7830077,168455,1.49399995803833,3103,187000,,,,,,,Entertainment,yt_shorts
6.135682214464401,0.035709892993317206,171.82023523880736,ytv_7hmMdqgkaEs,رحلة التسعة شهور | الدحيح,youtube,1764,https://www.youtube.com/watch?v=7hmMdqgkaEs,2025-10-14T17:00:06+00:00,bq2AF1osf303RqQJQ01,New Media Academy Life ,2228796.0,75967,622382,32799,2.48580002784729,964433,43206,2.321199893951416,1173182,49500,2.305599927902221,1561243,59906,2.283999919891357,1981486,70695,2.47760009765625,2367,73600,,,,,,,People & Blogs,
6.134900446791396,0.03316797179287442,184.96459431111117,ytv_Np0miZXngh4,#سمير#مستر#تيك#تيك#توك#shorts#ترند #اكسبلور#مشاهير #ضحك #سعود #ترند#,youtube,76,https://www.youtube.com/watch?v=Np0miZXngh4,2025-10-13T17:22:15+00:00,5h3UjcDwo903e5n9601,فنون المشاهير HD,10221988.0,136043,14379,284,0.9316999912261961,108640,1363,0.6500999927520751,315732,4216,0.729700028896331,2795929,41623,0.8860999941825861,6358055,88331,0.9648000001907341,1525,134518,,,,,,,People & Blogs,yt_shorts
6.127393456754428,0.030052068385880037,203.89256999140142,ytv_1kU7DswgFNQ,فيلم عمارة يعقوبيان,youtube,60,https://www.youtube.com/watch?v=1kU7DswgFNQ,2025-10-05T17:00:04+00:00,PwF7kjtVeY,Ammar Taqi | عمار تقي,3294171.0,30346,20767,314,0.713199973106384,64377,837,0.673699975013732,250496,2918,0.6366000175476071,1432014,14911,0.619799971580505,2431325,23818,0.680299997329711,826,29520,,,,,,,News & Politics,yt_shorts
6.113303470516444,0.03513591078676561,173.99018080439507,ytv_xNAW6yxUkcA,أخطر سكينة في العالم 🔥,youtube,60,https://www.youtube.com/watch?v=xNAW6yxUkcA,2025-11-10T21:50:33+00:00,bih8LlKqbw,Omardizer | عمرديزر,2366123.0,99149,394713,17765,2.163800001144409,833748,37449,2.38919997215271,1039373,46188,2.524899959564209,1628127,72912,2.834399938583374,2195404,92924,3.067100048065185,892,98257,,,,,,,Science & Technology,yt_shorts
6.031689253685127,0.03185601246361363,189.34225558125345,ytv_4I79SFOSIU8,ليس كل شيء فيه بروتين يعتبر مصدر جيد للبروتين #fitness #fitnessmotivation #sports #diet #ريجيم_صحي,youtube,82,https://www.youtube.com/watch?v=4I79SFOSIU8,2025-11-02T05:44:55+00:00,4r36d43B4Z03gkWc401,GhassaChake,4631867.0,90620,,,,,,,1506690,33544,1.264999985694885,3098129,66409,1.35669994354248,4423481,86791,1.4218000173568721,893,89727,,,,,,,People & Blogs,yt_shorts
6.004975941592015,0.030339059489155835,197.92887593428492,ytv_MXzd0D7PtZw,عبدالله الشريف | حلقة 29 | الوحدة الخاصة 101 | الموسم التاسع,youtube,1091,https://www.youtube.com/watch?v=MXzd0D7PtZw,2025-10-16T18:00:07+00:00,TCxbY1XSeu,عبدالله الشريف Abdullah Elshrif,1772899.0,106661,975667,75981,3.673399925231933,1270184,91973,3.751800060272217,1405864,97247,3.779900074005127,1582116,103219,3.8833999633789062,1735012,106290,4.254300117492676,5708,100953,,,,,,,Entertainment,
6.002717657953126,0.03304497560575622,181.65296078800833,ytv_oaYkqwffyvM,لماذا كانت قرونُ الغزال أغلى من الذهب قديمًا؟ 🦌💰,youtube,75,https://www.youtube.com/watch?v=oaYkqwffyvM,2025-10-15T12:10:13+00:00,5vUkjnFwK03gHK3q01,ومضة,11814960.0,200322,1076831,20034,0.8776000142097471,1980677,38940,1.018599987030029,4051355,82044,1.106600046157837,8487419,157664,1.105700016021728,10865128,188775,1.206599950790405,703,199619,,,,,,,Pets & Animals,yt_shorts
5.995957827217473,0.04690254602107335,127.8386428004033,ytv_IsfPCyjdM90,اشتريت PS3 ب 45 ريال ونفس كل مرة,youtube,59,https://www.youtube.com/watch?v=IsfPCyjdM90,2025-10-19T12:15:02+00:00,572Z2qC6op03XRYbT01,عماد هارد - EmadHard,7506022.0,84506,122163,3002,1.15910005569458,523511,8575,0.8486999869346611,986782,18107,1.002699971199035,2735642,43276,0.941600024700164,4592904,61655,0.932200014591217,848,83658,,,,,,,Gaming,yt_shorts
5.985713094283428,0.032675987044401625,183.1838495391055,ytv_MLgVNKRkhdw,ثالث أعظم فيزيائي | الدحيح,youtube,2009,https://www.youtube.com/watch?v=MLgVNKRkhdw,2025-09-30T17:00:06+00:00,bq2AF1osf303RqQJQ01,New Media Academy Life ,1822727.0,52997,623413,26100,2.003200054168701,894613,33145,1.929700016975402,1051884,37016,1.933500051498413,1318349,42815,1.9564000368118282,1599436,48683,2.128499984741211,1429,51568,,,,,,,People & Blogs,
5.966717013168447,0.037636833258168995,158.5339811200344,ytv_RoTNpHYS6Rg,صدم المطعم كله!,youtube,89,https://www.youtube.com/watch?v=RoTNpHYS6Rg,2025-11-17T20:43:38+00:00,4H2M5CrqZf03f4cG501,Islam Alazab,5972378.0,106035,1226446,24255,0.9508000016212461,2437404,47647,1.03980004787445,3088635,62639,1.152300000190734,5729538,102614,1.133499979972839,,,,669,105366,,,,,,,Education,yt_shorts
5.961544010447352,0.03230699848304702,184.52794411017942,ytv_RFdDCX5f1V0,معقول في هيك معلبات😱!! #اكسبلور #راجعيلكم #ترند #فكرتين #food #المستشار #تيك_توك #اكلات #دجاج,youtube,75,https://www.youtube.com/watch?v=RFdDCX5f1V0,2025-11-17T20:06:45+00:00,2f6R6YFF403cVJXU01,حياة غزاوي,5141597.0,224445,2210000,98724,2.147700071334839,2765697,123432,2.373899936676025,3024495,138037,2.593199968338012,3949650,174427,2.795099973678589,4845451,212454,3.177299976348877,3351,221094,,,,,,,Travel & Events,yt_shorts
5.902537538621075,0.02984707474068304,197.75933118750913,ytv_XgixEBG0maU,ليه بورش 911 اسمها 911؟,youtube,63,https://www.youtube.com/watch?v=XgixEBG0maU,2025-10-19T11:47:09+00:00,74ad1RXXq03YVz1401,YasserTulba,956564.0,19955,134002,3488,1.227800011634826,282141,7268,1.334699988365173,434518,10872,1.367300033569336,730304,16716,1.36240005493164,906391,19308,1.4793000221252441,186,19769,,,,,,,Autos & Vehicles,yt_shorts
5.900968254177558,0.03915378623262679,150.7125829189998,ytv_hPyNuVrs0xQ,لم يعلموا أنهم أمام المافيا الإيطالية .. | A Bronx Tale 1993,youtube,60,https://www.youtube.com/watch?v=hPyNuVrs0xQ,2025-10-18T09:51:36+00:00,74UyprPQg03gLrXD01,C11,2255760.0,40769,173549,5337,1.450600028038025,440762,12166,1.430199980735778,856694,20790,1.3260999917984,1204422,27563,1.362200021743774,1730731,34479,1.383399963378906,231,40538,,,,,,,People & Blogs,yt_shorts
5.895941781941986,0.04071173793612398,144.8216676770866,ytv_onxY62BnTMo,كل واحد فينا ممكن يجرح بس سيف مهنش علي كسر خاطر ابنه / part 16 / حالات واتس / استوري/ تصميم ماندوو,youtube,59,https://www.youtube.com/watch?v=onxY62BnTMo,2025-10-19T15:34:04+00:00,Wn2rde7xpn03cdiWn01,مٱنـــــــــٌدوُوُ 𝓜 ,9582712.0,182987,196034,4858,1.16890001296997,581615,13147,1.171200037002563,1354852,30328,1.2231999635696411,3579378,76655,1.274700045585632,6239407,123132,1.3704999685287471,647,182340,,,,,,,Film & Animation,yt_shorts
5.874428080163067,0.03611988028371121,162.63697537259634,ytv_0vsRfQOkQOM,كانت مجرد توصيلة، لكنها تحوّلت إلى لقاء لا يُنسى. 😮 |قلبي ومفتاحه,youtube,141,https://www.youtube.com/watch?v=0vsRfQOkQOM,2025-11-11T18:29:51+00:00,8AvMEFZecc,قناة الإمارات,9920957.0,133779,11619,307,1.270300030708313,456904,8851,1.030400037765503,1970234,31997,0.9226999878883361,5127488,78446,0.968299984931945,8755213,119969,0.9929000139236451,1764,132015,,,,,,,Entertainment,yt_shorts
5.864763830640914,0.035955885367553606,163.10998243234042,ytv_CCdix-QUG0U,لو دفن شخص بالخطأ هل يقدر يخرج!,youtube,52,https://www.youtube.com/watch?v=CCdix-QUG0U,2025-11-21T12:43:20+00:00,3128SKKBUN03X5B9S01,Ahmed Seleem أحمد سليم,6489244.0,87186,1002071,18292,0.8776000142097471,1935524,31823,0.874599993228912,2700511,43015,0.9049999713897701,4192576,65581,0.990000009536743,6186362,84428,0.9889000058174131,323,86863,,,,,,,People & Blogs,yt_shorts
5.854019900422162,0.03173301627649543,184.4772601953449,ytv_22xkwYVilZc,الام للتربية والتعليم 🤣 Nothing to Lose #fyp,youtube,39,https://www.youtube.com/watch?v=22xkwYVilZc,2025-10-09T11:45:00+00:00,6e989HKkR03PKiJh01,اركون | Aorkon,2633806.0,51253,5925,150,1.194200038909912,13317,309,1.202200055122375,30462,712,1.277199983596801,1479266,31637,1.273000001907348,2314949,46525,1.395699977874755,741,50512,,,,,,,Film & Animation,yt_shorts
